code,text
1890214472,卧槽金在中好牛，run away我真的以为是欧美歌……
1890214472,所以说安安静静刷男神从不掐架的十三妹子真是标杆性的优质粉……东哥肯定也有可惜我不知道……
1890214472,有些粉真的戏好足……经纪人和正主和平相处才正常吧……心疼被脑残粉包围的我东……
1890214472,我参与了  发起的投票【 四月份内地最受欢迎男演员】，我投给了“靳东”等3个选项，你也快来表态吧~
1890214472,想嫁给安迪……………完美……
1890214472,继然然的警官我有罪系列之后，嗲赵的医生我有病系列终于要上线了
1890214472,讲真我是理智team stark感情team cap啊......
1890214472,除了楼诚和楼诚衍生，我还真没看过更适合欧美三大设定的国产.......
1890214472,2345真的太恶心了...............老子要重装系统
1890214472,2345太恶心了
1890214472,这个焦叔翻过牌子的！特写无数！超级美！       【焦恩俊】部分古装群像-心语   UP主：Rrrres
1890214472,我不管！觉得焦恩俊不好看的一定是瞎！怎么会有这么好看的人！
1890214472,这个也超级好看！这个阿婆主好神！       【焦恩俊】【古装群像】焦剧江湖   UP主：Rrrres
1890214472,不管过多久，我都觉得，花姑子居然不喜欢陶醉她就是瞎.......................
1890214472,有些所谓公正的影评倾向性真的不要太明显好伐，比如托尼打吧唧队长为什么要插手——不插手看着吧唧被打死吗？！比如小红怎么能对幻视翻脸不认人——废话她那是被软禁谢谢；比如纠结鹰眼和小蚂蚁来帮忙——小蜘蛛也来了呀你们怎么不纠结？
1890214472,现在再想想上映之前那个黑美队黑的一塌糊涂的剧透，真是觉得其心可诛[doge]
1890214472,还有个说猎鹰盲从没立场的，忠诚不算立场吗！他就乐意听队长的不可以吗！
1890214472,......萌过那么多cp，没有比盾冬更倒霉的[拜拜]他们真的是倒了血霉[拜拜]
1890214472,我感觉我跟一些人看的可能真的不是同一部电影，妈个鸡不黑美队吧唧能死？还有说啥神经病杀人不犯法还扯什么影射我国现实的脑残以及转发的，不是我针对某一个人，我是说你们都是辣鸡，求狗带，你看你男神个人电影就好了呀为啥要看表明了站你对家的个人电影然后无脑黑呢？！！！各萌各的世界大同啊！
1890214472,FF14的更新包大小跟基三一比真的是太亲民了.........
1890214472,妈蛋，老子的女雏长虫了[拜拜][拜拜][拜拜]
1890214472,新浪你故意的吧………
1890214472,妈的智障，漫威编剧要上天
1890214472,妈个机养狗栓绳好伐
1890214472,【焦恩俊】【古装群像】烟影如画 UP主: Rrrres   我不管，国家欠我一个焦恩俊[拜拜][拜拜][拜拜]或者立法禁止这个人只撩不娶啊！不娶何耽！不娶何耽！
1890214472,中国的神话，神系真的太乱了..................
1890214472,我靠心疼小竹子......义父不要他，娘是别人的......光姬对他越好他越心塞吧..................感觉整个雾夜泪痕就没有一个人真正爱惜他啊...............转世英雄也没人爱惜大竹子..............心疼[拜拜]
1890214472,焦叔已经累计获得“江湖第一美人”“三界第一美人”“大唐第一美人”三个第一美人称号了[眼泪]
1890214472,……我居然是老万啊啊啊啊！！！我是4级变种人，能力是磁场操控，我加入了X战警，你呢？
1890214472,首页全是楼诚……服
1890214472,感觉自己活得太失败了……不是很懂自己为什么要活下去
1890214472,新老板宛如智障
1890214472,我参与了  发起的投票 【最帅的古装男神是谁？】，我投给了“ ”这个选项。你也快来表态吧~
1890214472,......突然想起来，当年从摇摆不定转成坚定的焦水仙也是被某些粉丝恶心的
1890214472,上次开车，情节1500+，车1500+，这次开车，情节3000，车我肯定开不到3000的，我看我以后还是别开车了...................
1890214472,日了狗了……lof首页全是掐架的
1890214472,老子一点也不擅长开车，我为什么要为难自己？！！！还是小天使和小天使！我只能脑补到他们kiss！！！！
1890214472,妈个鸡为什么老子年年都中暑
1890214472,苍天啊洋妞居然说我开得车超火辣……我是不是太黄暴了[拜拜]
1890214472,妈个鸡美恐真的太考验接受能力了.....................快要倒在乱伦这一关[拜拜]
1890214472,我参与了  发起的投票 【你认为伊斯兰恐怖主义的根源是什么？】，我投给了“宗教教义错误”这个选项。你也快来表态吧~
1890214472,妈的想不通以前那些乱伦文我是怎么看下去的........可能文字的冲击力没有画面那么大？！！！！我靠美恐我是不是一辈子看不完了[拜拜]
1890214472,果然脑残粉才是恶心可怕的，超英都是可爱的
1890214472,我参与了  发起的投票 【调查：取缔狗肉节，你支持吗？】，我投给了“没吃过狗肉，也不反对别人吃狗肉。”这个选项。你也快来表态吧~
1890214472,如果红银是东欧人，并且在10岁经历过战争......那他们可能已经35岁了....................我不接受[拜拜]
1890214472,我觉得MarchXTate是个很好的cp
1890214472,妈的把恋爱中的人写的弱智无比到底什么毛病？？？
1890214472,妈的形容一个男的美丽惊人到底是什么毛病？？？
1890214472,卷西好帅！卷西太帅了！我爱他！
2240287270,首先得接受抑郁这是事实，才能理解温柔的对待自己[强壮]
2404875422,这种事情会再发生吗？这一切又要再失去意义嘛？必须一次又一次地证明我是傻嘛？就算我傻，为什么要选我？苦其心志吗？有什么用吗？过了几年又一次品尝这种滋味，依旧是那么的难受，就像是被刺了一刀，看见流血但还没感受到疼痛，静静地等着、等着，你知道的，最终会痛彻心扉。
2404875422,一边心痛，一边做运动数着数，一边看喜剧笑着，一边流眼泪，我也不知道自己在做什么……
2404875422,我不是钢铁……[泪流满面]我也会痛的[泪流满面]
2693145945,一生爱恨太分明，抱歉
2693145945,我参与了  发起的投票 【 】，我投给了“如果没有微博曝光校方会关注吗？”这个选项。你也快来表态吧~
2783129104,在生活中，无论与谁，两个人交流时，其实是六个人在交流：你以为的你，你以为的他，真正的你；他以为的他，他以为的你，真正的他。不能以“我以为、妳以为或他以为”去认识评判一个人或一件事。你想，这里边会有多少误会，会有多少误解？
2783129104,真希望永远是18岁，今天，可是比18整整大了10岁，又步入新的阶段啦！！ 28虽不是妙龄，但还是芳龄。。。。
2783129104,天猫“帮宝适旗舰店”宝宝纸尿布真的是次品吗？为什么很多买家都说宝宝使用了他们店里的尿布都出现过敏呢。天猫真的要好好核实网店卖的商品的真假，不然蒙骗的是百姓。而且该店的服务态度据说也不怎么样，宝妈拍下商品要小心为好，不然拍下了商品，商家死活不认理，强买强卖哦！
2783129104,"总觉得自己没有干坏事的天赋~~每次撒谎时,说话都会结巴,被识破[不好意思]"
2944081653,NA
3196944340,NA
5538520323,我刚刚在“为罕见病，“冻”起来！”中捐款成功了，希望小小的力量汇成大爱，托起他们的希望！小力量大奇迹，一起来支持吧！
5538520323,我刚刚为“死里逃生的三岁癌宝”献出了自己的爱心，每份微小的善举都能凝聚无限能量，共同伸出援助之手，让微博充满爱！
5538520323,你真的分清了 占有欲 喜欢 爱和新鲜感吗 还是不甘心
5538520323,满星高密小叶紫檀  就一条 有意私信
5538520323,还是喜欢很多年前 小心翼翼的埋在被窝 用那个翻盖机想给暗恋的男生发一条新年祝福 反复删减 最后改成新年快乐四个字 嗯 这其中的感情 如今微信的群发大概怎么也比不上吧
