3272514970,weibo@gmail.com,厕所里的西瓜虫越来越大了。。。刚看见它的时候还是透明小小只的 每次看见它都想踩 但想想人家也是一条生命啊 西瓜虫这种东西明明一点都不像西瓜 我还以为厕所这只是什么新品种透明西瓜虫 没想到就是普通的（这只颜色越来越深了[哆啦A梦微笑],
3272514970,weibo@gmail.com,不知道为什么这几天快要累die 不知道为什么那么多的尿 一个过敏的我真不知道怎么去拯救一个墨迹的你,
3272514970,weibo@gmail.com,明儿去西七路&城隍庙啦 真呀么真高兴哈哈哈,
3272514970,weibo@gmail.com,又要减肥了[泪流满面],
3272514970,weibo@gmail.com,才发现桃李的mini奶黄面包很好吃 是真的好吃呢*･*･゜ﾟ･*:.｡..｡.:*･'(*ﾟ▽ﾟ*,
3272514970,weibo@gmail.com,善良只对善良的人适用 对于一些恶的东西 嘛 只能比它更恶咯 不投降[哈哈],
3272514970,weibo@gmail.com,下雨天真的很适合睡个黑甜觉 不过想到毕创 还是爬起来好了(*_*,
3272514970,weibo@gmail.com,垃圾,
3272514970,weibo@gmail.com,宿舍楼下的猫太萌了 逗了它两下居然就露肚皮示意我摸 表情超级乖 还会跟人来来回回互动 明天一定要给它点好吃的 这只比较像狗狗哎 [许愿],
3272514970,weibo@gmail.com,发现了一家喜欢的店哈哈,
3272514970,weibo@gmail.com,过敏的脸简直让我火大 已经变成磨砂质感了,
3272514970,weibo@gmail.com,今天去展馆值班了 哎一早上看我画的人不多 真伤心 有一个胖胖的男生在我的画面前拍来弄去 驻足良久 我心里想 大哥 买了呗 快买快买 结果走了 哎,
5112374878,weibo@gmail.com,心里很佩服奔跑吧兄弟以及他们的粉丝.在高温下工作和在高温下守偶像( •̀∀•́ )美丽的西双版纳阿~虽然他们就在家旁的商场录制节目〒_〒但是我只想安安静静等他们播出一边吃毛豆[爱你],
5112374878,weibo@gmail.com,也许化成天上的星，就没有那么多人世间的是与非。我的肚子在催我速速入眠  真是可笑。安,
